release_date,price,developer
2014-05-13,3.99,Dustin Gunn
2015-04-21,4.99,"Flashback Games,The Lordz Games Studio"
2015-04-21,2.99,Ubisoft - San Francisco
2015-04-21,9.99,Nimble Tools
2015-04-21,9.99,TreeFortress Games
2015-04-21,11.99,Ubisoft - San Francisco
2015-04-21,9.99,Supreme Clans Entertainment
2015-04-21,4.99,Supreme Clans Entertainment
2015-04-21,3.99,TreeFortress Games
2015-04-22,14.99,LinkSolutions Ltd.
2015-04-22,19.99,Skyhook Games
2015-04-22,4.99,Carlo D'Apostoli Projects
2015-04-22,4.99,Skyhook Games
2015-04-22,9.99,Press Play
2015-04-22,3.99,Press Play
2015-04-22,3.99,Press Play
2015-04-22,4.99,Polar Bunny Ltd
2015-04-22,4.99,"Michael J. Moffitt,Julian J. Hammerstein"
2015-04-22,9.99,Magic Notion
2015-04-22,Free To Play,Bytebin
2015-04-22,5.99,Pyrodactyl
2015-04-22,3.99,NetherRealm Studios
2015-04-22,7.99,"Arvi Teikari,Roope Mäkinen"
2015-04-22,5.99,Hammerspace Games
2015-04-19,9.99,Morphodox Studios
2013-08-17,15.99,White Cat
2015-03-06,19.99,GameUS Inc.
2015-04-23,1.99,Thomas Gwaltney
2015-04-23,10.99,Eat Create Sleep
2015-04-23,9.99,World-Loom
2015-04-23,14.99,Brace Yourself Games
2015-04-23,4.99,Brace Yourself Games
2004-02-05,3.99,G5 Software
2015-04-23,9.99,"Daniel Linssen,Detective,Ditto,Glitchnap,Shark Jump Studios"
2015-04-27,0.99,Blaze Epic
2015-04-23,0.99,On The Level Game Studios
2015-04-23,4.99,EmpI Studios
2015-04-24,1.99,Pepi Games
2015-04-23,0.99,Jake Olson
2015-07-03,Free,Blender Foundation
2015-04-24,19.99,Realmforge Studios
2015-04-24,9.99,Thylacine Studios
2015-04-24,4.99,Rocket Bear Games
2015-04-24,3.99,DreamsSoftGames
2015-04-24,19.99,KADOKAWA
1995-01-01,6.99,Humongous Entertainment
1995-01-01,6.99,Humongous Entertainment
1995-01-01,6.99,Humongous Entertainment
2015-04-24,4.99,Games With Dragons In
2015-04-29,4.99,"Puuba,Christopher Hoag"
2015-04-28,9.99,Virtual Racing Industries Ltd.
2015-04-28,9.99,Virtual Racing Industries Ltd.
2015-04-28,9.99,Virtual Racing Industries Ltd.
2015-04-28,19.99,Nihon Falcom
2015-04-28,4.99,Rob Howland
2015-04-28,9.99,Virtual Racing Industries Ltd.
2015-04-28,2.99,Ubisoft - San Francisco
2015-04-28,2.99,Ubisoft - San Francisco
2015-04-28,Free To Play,Tigerish Games
2015-04-28,7.99,Ubisoft - San Francisco
2015-04-28,2.99,Ubisoft - San Francisco
2015-04-28,19.99,"Cliffhanger Productions,Catalyst Games Lab"
2015-04-26,2.99,David O'Boyle
2015-04-28,12.99,Dangerous Derk Interactive
2015-04-28,3.99,Dagestan Technology
2015-04-28,4.99,John Wizard
2015-04-29,24.99,Carenado
2013-05-31,5.99,Home Groan Games
2015-04-29,4.99,Vectorpark
2015-05-01,1.99,Team Isolation
2015-05-01,0.99,Only Human Studios
2015-05-01,4.99,"CS Squared Games,Among Giants"
2015-05-01,4.99,REEW GAMES
2015-05-01,5.99,Choice of Games
2015-05-01,9.99,Samurai Punk
2015-05-01,4.99,Erik Asmussen
2015-05-01,14.99,Bittersweet Entertainment
2015-05-01,7.99,Tyler Warren
2015-05-01,9.99,Sherman3D
2015-05-01,29.99,PVGames
2015-05-01,9.99,Joel Steudler
2015-05-05,11.99,Ubisoft - San Francisco
1994-10-28,4.99,JAM Productions
1993-12-03,4.99,JAM Productions
2015-05-05,Free To Play,"Bluehole, Inc."
2015-05-05,4.99,nornware AB
2015-05-05,9.99,"Bluehole Studio,En Masse Entertainment"
2015-05-05,19.99,"Bluehole Studio,En Masse Entertainment"
2015-05-05,14.99,"Bluehole Studio,En Masse Entertainment"
2015-05-05,59.99,"Bluehole Studio,En Masse Entertainment"
2015-05-05,1.99,Digital Entertainment
2015-05-05,9.99,Double Fine Productions
2014-05-26,1.99,devFluid
2015-05-06,4.99,Basecamp Games
2015-04-30,7.99,Basecamp Games
2015-05-06,4.99,David Szymanski
2015-06-01,9.99,CAVYHOUSE
2015-05-06,1.99,SCS Software
2015-09-24,5.99,"Jeroen van Oosten,Milan Kazarka"
2014-03-07,9.99,Kinelco &amp; Lone Elk Creative
2015-05-08,9.99,Interplay Entertainment Corp.
2015-05-08,9.99,Interplay Entertainment Corp.
2011-01-06,9.99,ValuSoft
2015-05-08,4.99,Chimera Entertainment
2015-05-09,4.99,Lupiesoft
2015-05-08,2.99,Holgersson Entertainment
2015-05-08,1.99,Lupiesoft
2015-05-08,4.99,Estelion
2015-05-11,24.99,Celeris
2015-05-11,14.99,Seaven Studio
2015-05-11,14.99,RageSquid
2015-05-11,4.99,RageSquid
2015-05-11,9.99,ValuSoft
2015-05-12,7.99,TCHOW
2015-05-12,3.99,NetherRealm Studios
2015-05-12,24.99,Aerosoft GmbH
2015-05-12,2.99,Conflux Games
2015-05-12,9.99,Tasharen Entertainment Inc.
2015-05-12,Free,Emad
2015-05-12,9.99,Matt Thorson
2015-05-13,4.99,Aldorlea Games
2015-05-13,2.99,"ElevenSeventy, LLC"
2015-05-13,4.99,Question
2015-05-14,9.99,Thomas Happ Games LLC
2015-05-13,Free To Play,Playsaurus
2015-05-13,3.99,"Blubox Soft,Fernando Paulo"
2015-05-14,29.99,Stardock Entertainment
2015-06-25,14.99,YGGDRASIL STUDIO
2015-05-14,39.99,N3V Games
2015-05-15,0.99,Henchman &amp; Goon
2015-05-15,6.99,Absolutist Ltd.
2015-05-15,9.99,Serenity Forge
2015-05-14,0.99,Modesto A. Rabena
2015-05-15,4.99,Crashable Studios
2015-05-15,1.99,Anarchy Enterprises
2015-05-18,0.99,FiolaSoft Studio
2015-05-18,4.99,FiolaSoft Studio
2015-05-18,2.99,InterAction studios
2011-10-11,Free,"Relic Entertainment,Europe at War Development Team"
2015-05-18,8.99,The Pompous Pixel
2015-05-19,0.99,Super Icon Ltd
2015-05-19,9.99,SOF Studios Ltd
2015-05-19,2.99,Ubisoft - San Francisco
2015-05-19,2.99,Ubisoft - San Francisco
2015-05-19,2.99,Ubisoft - San Francisco
2015-05-19,11.99,Ubisoft - San Francisco
2015-05-19,29.99,The Game Creators
2015-05-19,2.99,Ubisoft - San Francisco
2015-05-19,2.99,Ubisoft - San Francisco
2015-05-20,17.99,Minor Key Games
2015-05-20,6.99,Minor Key Games
2015-05-20,4.99,Heliocentric Studios
2015-05-20,2.99,tjern
2015-05-21,2.99,NeoNight
2015-05-21,9.99,Big Green Pillow
2015-05-21,1.99,Brandon Brizzi
2015-05-21,11.99,Emberheart Games
2015-05-21,4.99,Rage Monster Games
2015-05-21,39.99,Dovetail Games
2015-05-21,4.99,GhostShark
2015-05-21,14.99,Dez
2015-05-22,5.99,Artur Mandas
2015-05-22,Free To Play,S2 Games
2015-05-22,14.99,NeocoreGames
2015-05-22,Free To Play,Andrettin
2015-05-25,9.99,Robot Gentleman
2015-05-25,6.99,OM ENTERTAINMENT
2015-05-25,2.99,Tango Gameworks
2015-05-22,4.99,Forever Entertainment S. A.
2014-09-10,2.99,For All To Play
2015-05-25,4.99,John Wizard
2015-05-25,4.99,Orangepixel
2015-05-26,4.99,No Pest Productions
2015-05-25,4.99,Global Empire Soft
2015-05-26,2.99,Ubisoft - San Francisco
2015-05-26,7.99,Ubisoft - San Francisco
2015-05-26,9.99,Frogmind
2015-05-26,29.99,ACQUIRE Corp.
2015-05-26,2.99,Frogmind
2015-05-26,7.99,"YOTSUBANE,Adventure Planning Service"
2015-05-26,0.99,"YOTSUBANE,Adventure Planning Service"
2015-05-26,5.99,"YOTSUBANE,Adventure Planning Service"
2015-05-27,1.99,Night Node
2015-05-27,6.99,KaleidoGames
2015-05-27,2.99,HandMade Game
2015-05-27,14.99,Digital Dreams Entertainment LLC
2015-05-27,4.99,Tymon Zgainski
2012-11-27,5.99,roseVeRte
2013-11-27,9.99,"Gregory Avery-Weir,Melissa Avery-Weir"
2015-05-28,4.99,"AMA,Mando Productions"
2015-05-28,9.99,Alan Zucconi
2015-05-28,14.99,Lucky Pause
2015-05-28,11.99,Laughing Jackal LTD
2015-05-28,6.99,Bad Seed
2015-05-28,3.99,Rival Games Ltd
2015-05-28,7.99,Haemimont Games
2015-05-29,0.99,"Diggidy.net, LLC"
2015-05-28,2.99,Hello There AB
2013-09-04,4.99,"Sports Mogul, Inc."
2015-05-28,11.99,Web Interactive Solutions
2015-05-28,59.99,"KOEI TECMO GAMES CO., LTD."
2015-05-26,19.99,GameUS Inc.
2015-05-26,19.99,GameUS Inc.
2015-05-28,4.99,John Wizard
2015-05-29,1.99,Giorgi Abelashvili
2015-06-01,9.99,Corrosive Studios LLC
2015-05-29,3.99,Aldorlea Games
2015-05-29,24.99,BeamNG
2015-05-29,9.99,House On Fire
2015-05-29,1.99,BBQ Games
2015-05-29,24.99,Lionheart Creations
2015-06-01,1.99,Corrosive Studios LLC
2015-06-01,2.99,Corrosive Studios LLC
2015-06-01,9.99,Mark Chong
2015-06-01,1.99,Coty Getzelman
2015-06-01,19.99,Double Fine Productions
2015-06-01,8.99,Destructive Creations
2015-06-01,16.99,Creoteam
2015-06-01,9.99,Digital Dawn Studios
2015-05-23,2.99,EZDesigner
2015-06-01,Free To Play,Digital Leisure Inc.
2015-05-19,6.99,bluffman
2015-06-02,24.99,777 Studios
2015-06-02,9.99,DiggerWorld Ltd.
2015-06-02,16.99,SIM720
2015-06-02,9.99,Stamina-Games
2015-06-02,4.99,Steel Monkeys
2015-06-03,19.99,Fragment Production Ltd.
2015-06-03,2.99,Guerrilla Bandit
2015-06-03,4.99,Mystik'Art
2015-06-03,4.99,dustinaux
2015-06-03,19.99,Lionheart Creations
2015-06-03,24.99,Radiant Entertainment
2015-06-04,4.99,Bluestrike
2015-06-04,6.99,Super Icon Ltd
2015-06-04,2.99,Russpuppy
2014-08-01,9.99,VoxelStorm
2015-06-04,4.99,EightyEightGames
2015-06-04,12.99,Landon Podbielski
2015-06-04,1.99,"Sledgehammer Games,Raven Software"
2015-06-04,1.99,"Sledgehammer Games,Raven Software"
2015-06-04,19.99,Shark Punch
2015-06-04,1.99,"Sledgehammer Games,Raven Software"
2015-06-04,1.99,"Sledgehammer Games,Raven Software"
2015-06-04,12.99,BrashMonkey
2015-06-04,3.99,Spectral Games
2015-06-05,14.99,Access Games
2015-06-05,2.99,Access Games
2015-06-05,3.99,Access Games
2015-06-05,4.99,Access Games
2015-06-05,4.99,Access Games
2015-06-04,0.99,Anarchy Enterprises
2015-06-05,39.99,Tall Studios
2015-06-08,4.99,Makivision Games
2015-06-05,1.99,"Vertex Games, S.C."
2015-06-08,4.99,"Soloweb Studios,Ravens Eye Studio"
2015-06-08,4.99,InterAction studios
2015-06-08,4.99,Silver Goblet Games
2015-06-09,5.99,Paradox Development Studio
2015-06-09,14.99,Paradox Development Studio
2015-06-08,4.99,"Elias Viglione,Jussi Kukkonen"
2015-06-09,1.99,Paradox Development Studio
2015-06-09,3.99,NetherRealm Studios
2015-06-09,4.99,NetherRealm Studios
2015-06-09,1.99,Smarter Games
2015-06-09,2.99,Ubisoft - San Francisco
2015-06-09,19.99,Crispon Games
2015-06-09,2.99,Ubisoft - San Francisco
2015-06-09,2.99,Ubisoft - San Francisco
2015-06-09,2.99,Ubisoft - San Francisco
2015-06-09,99.99,Rockstar North
2015-06-09,11.99,Ubisoft - San Francisco
2015-06-10,Install Theme,Stolen Couch Games
2015-06-09,2.99,Ubisoft - San Francisco
2015-06-11,19.99,Pure FPS
2015-06-11,13.99,"TREND, Soft Pro"
2015-06-11,13.99,"TREND, Soft Pro"
2015-06-11,13.99,"TREND, Soft Pro"
2015-06-11,29.99,"Bluehole Inc.,En Masse Entertainment"
2015-06-11,9.99,Beast Games
2015-06-11,7.99,Petroglyph
2012-04-06,2.99,Heartbit Interactive
2015-06-11,1.99,stillalive studios
2015-06-11,1.99,stillalive studios
2015-06-11,19.99,"TT Games Ltd,Feral Interactive (Mac)"
2015-06-11,1.99,stillalive studios
2015-06-12,1.99,Orange_Juice
2015-06-23,2.99,"CAPCOM Co., Ltd."
2015-07-21,2.99,Dolores Entertainment
2015-06-22,0.99,DYA Games
2015-06-22,14.99,Kobra Studio
2015-06-22,Free To Play,Mr. Blue
2015-06-22,6.99,rokaplay
2015-06-22,0.89,DYA Games
2015-06-22,0.99,Doomster Entertainment
2015-06-22,0.99,Marcelo Barbosa
2015-06-17,19.99,Cliffhanger Productions
2015-06-22,14.99,Zoo Corporation
2015-06-22,1.99,Dubrovkin Sergei
2015-06-23,16.99,SIM720
2015-06-23,19.99,Alabeo
2015-06-23,19.99,Alabeo
2015-06-23,19.99,Dovetail Games
2015-06-23,4.99,Dovetail Games
2015-06-24,2.99,KarjaSoft
2013-06-16,24.99,Zeiva Inc
2015-06-24,5.99,From Soy Sauce LLC
2015-06-24,4.99,The Quadsphere
2015-06-25,7.99,Upper Class Walrus
2015-06-22,19.99,GameUS Inc.
2015-06-22,19.99,GameUS Inc.
2015-06-25,39.99,Dovetail Games
2015-06-25,9.99,Guard Crush Games
2015-06-25,4.99,Shadow Masters
2015-06-25,19.99,Dovetail Games
2015-06-25,4.99,Shadow Masters
2015-06-25,7.99,Kieffer Bros.
2015-06-25,7.99,Capribyte Studios
2015-06-26,3.99,"Fancy Bytes, Reactor"
2015-06-26,3.99,"Fancy Bytes, Reactor"
2015-06-26,Free To Play,Diminished Studios
2015-06-26,16.99,ShaunTWilliams
2011-11-15,19.99,Leslaw Sliwko
2015-06-26,6.99,FIVE-BN GAMES
2015-03-02,2.99,Dingo Dango
2015-06-26,3.99,Devdan Games
2015-06-26,9.99,Digital Soul Games
2015-06-26,2.99,"高考恋爱委员会,Days"
2015-06-26,9.99,Warfare Studios
2015-06-29,2.99,Creobit
2015-06-29,7.99,Top3Line
2015-06-30,4.99,PlazSoft
2015-06-30,8.99,Zhoori Maang Entertainment
2015-07-01,2.99,Serious Games Interactive
2015-07-01,4.99,Playito.com
2015-06-30,8.99,Jan Zizka
2015-07-01,39.99,KOG
2013-01-31,Free To Play,Blue Byte
2015-07-01,4.99,Dovetail Games
2015-07-01,5.99,Great War Team
2013-05-14,8.99,roseVeRte
2015-07-01,4.99,Loomus Games
2008-12-16,4.99,Frogames
2015-07-01,9.99,"Bit Planet Games, LLC"
2015-07-01,9.99,RiftyGames
2015-07-03,3.99,Nerial
2015-07-03,0.99,Access Games
2015-07-03,2.99,GamePhase
2015-07-03,3.99,Red Dot Games
2015-04-01,6.99,"Alawar Stargaze,Alawar Entertainment"
2015-07-03,0.99,"SmiteWorks USA, LLC"
2015-07-02,Third-Party,Polar Bunny Ltd
2015-07-03,14.99,Tim Sullivan
2015-07-06,29.99,Ignishot
2015-07-06,14.99,Joshua Missile
2015-07-06,4.99,Prologue Games
2015-07-06,19.99,Ankama Studio
2015-07-06,4.99,Peter Gutenko
2015-07-06,9.99,Ernő Király
2015-07-06,2.99,"SmiteWorks USA, LLC"
2015-07-06,19.99,Cliffhanger Productions
2015-01-25,0.99,"Maciej Targoni,Wojciech Wasiak"
2015-05-20,0.99,"Maciej Targoni,Wojciech Wasiak"
2015-07-07,19.99,"Psyonix, Inc."
2015-07-07,1.99,Black Shell Games
2015-07-07,1.99,Undead Yeti Software
2015-07-07,0.99,Alister Software
2015-07-07,4.99,John Wizard
2015-07-07,14.99,Holotech Studios
2015-07-17,4.99,Gamestarters
2015-07-07,14.99,Yatagarasu Dev Team
2015-07-07,7.99,Random Seed Games
2015-07-07,3.99,Random Seed Games
2015-07-04,3.99,Cleverweek
2015-07-07,2.99,Ubisoft - San Francisco
2015-07-07,1.99,Lab Zero Games
2015-07-09,19.99,Scarab Entertainment
2015-07-09,4.99,Tap To Win
2015-07-09,5.99,Aldorlea Games
2015-07-09,1.99,yayapipi
2015-07-09,39.99,"Codemasters,Feral Interactive (Linux)"
2015-07-09,0.99,Not Games LLP
2015-07-09,Free To Play,momoStorm Entertainment
2015-07-10,1.99,Play sp. z o. o.
2015-07-10,7.99,Absolutist Ltd.
2015-07-10,2.99,InImages
2015-07-10,7.49,Gateway Interactive
2015-07-10,9.99,Virtual Racing Industries Ltd.
2015-07-14,11.99,First Class Simulations
2015-07-10,4.99,Juri Schupilo
2015-07-10,4.99,Aldorlea Games
2016-07-19,9.99,"Ste Curran,Twistplay"
2015-07-10,2.99,Biart Company LLC
2015-07-13,4.99,i273 LLC
2015-07-13,5.99,Indomitus Games
2014-12-12,9.99,Wickworks
2015-07-13,14.99,Pixel Ferrets
2015-07-13,14.99,Daylight Studios
2015-07-13,4.99,Psikyo
2015-07-13,5.99,Arc-gen
2015-07-13,4.99,Pixel Ferrets
2015-07-13,Free,Blue Manchu
2015-07-16,9.99,Studio Bean
2015-07-16,14.99,Team17 Digital Ltd
2015-07-16,Free To Play,Soccer Manager Ltd
2015-07-16,4.99,Decane
2015-07-16,4.99,stage-nana
2015-07-16,1.99,voodoosoft
2015-04-11,7.99,"Toyman Interactive,Alawar Entertainment"
2015-07-16,3.99,Oryon Entertainment
2015-07-16,9.99,Four Lights
2015-07-17,14.99,tinyBuild
2015-07-17,Free To Play,MAGICS
2015-07-16,4.99,APAS games
2015-07-17,4.99,Proper Games
2015-06-26,Free,Scary Bee LLC
2015-07-17,4.99,Alien Sync Interactive
2015-07-17,0.99,EyeSpyda Games
2015-07-17,9.99,Coldrice Games LLC
2015-07-16,6.99,Wild Wolf Std
2015-07-17,8.99,Forge Reply srl
2015-07-17,1.99,Access Games
2015-07-17,0.99,Access Games
2015-07-17,0.99,Access Games
2015-07-17,0.99,Access Games
2015-07-17,1.99,Access Games
2015-07-17,4.99,Homph
2015-07-17,2.99,The Loneliest Pixel
2015-07-17,7.99,Chipzel
2015-07-17,Free,"Jarbit,Castle art by Yuriy Gusev"
2015-07-17,4.99,Team Junkfish
2015-07-17,3.99,Aldorlea Games
2015-07-17,4.99,Psikyo
2015-07-20,6.99,Raven Travel Studios
2016-12-24,3.99,HJO Creations
2015-07-20,0.99,Black Lime Studio
2015-07-20,6.99,Zachtronics
2015-07-02,Free,MobileBits
2015-07-20,6.99,Igry.ru
2015-07-20,Free,Wacha
2015-07-20,0.5,Day Dreamer Games
2014-02-19,4.99,WTFOMGames
2015-07-20,Play Now,"CorypheeSoft,DigitalEZ"
2015-07-20,2.99,EmpI Studios
2015-07-20,9.99,"Mighty Rabbit Studios,Gun Media"
2015-07-21,18.99,Nexon
2015-07-21,24.99,Nexon
2015-07-22,8.99,Great War Team
2015-07-21,1.99,Slightly Mad Studios
2015-07-21,3.99,NetherRealm Studios
2015-07-21,14.99,Game Freak
2015-07-21,4.99,NetherRealm Studios
2015-07-21,1.99,"Psyche Studios,Random Encounter"
2015-07-21,12.99,Spicy Tails
2015-07-21,2.99,Ubisoft - San Francisco
2015-07-21,2.99,Ubisoft - San Francisco
2015-07-21,2.99,Ubisoft - San Francisco
2015-07-21,2.99,Ubisoft - San Francisco
2015-07-21,2.99,Ubisoft - San Francisco
2015-07-21,11.99,Ubisoft - San Francisco
2015-07-21,2.99,"KOEI TECMO GAMES CO., LTD."
2015-07-21,2.99,"KOEI TECMO GAMES CO., LTD."
2015-07-21,2.99,"KOEI TECMO GAMES CO., LTD."
2015-07-23,3.99,Acquire Corp.
2015-07-23,3.99,Acquire Corp.
2015-07-23,3.99,Acquire Corp.
2015-07-23,4.99,Acquire Corp.
2015-07-23,4.99,Acquire Corp.
2015-07-23,7.99,Scott Cawthon
2015-07-23,14.99,Electric Rune
2013-06-01,0.99,yfyx games
2015-07-23,9.99,Achebit
2015-07-24,7.99,Alexander Byzov
2015-07-24,4.99,CPsoft
2015-07-24,12.99,Flying Cafe for Semianimals
2015-07-24,19.99,Haemimont Games
2015-07-24,4.99,Flying Cafe for Semianimals
2015-07-24,6.99,Dark Gaia Studios
2014-04-03,4.99,"Sports Mogul, Inc."
2015-07-24,9.99,"Mido Basim,Danny Wei"
2015-07-24,7.99,Overcloud9
2015-07-24,9.99,Nonlinear
2015-07-27,4.99,a REGULAR GAMER
2015-07-27,14.99,4-Panel Footprint
2015-07-27,6.99,Andrew Hulshult
2015-07-27,1.99,Flippfly LLC
2015-07-29,19.99,Frontwing
2015-07-30,0.99,Cemil Tasdemir
2015-07-31,9.99,Benjamin Lapid
2015-07-30,1.99,RunServer
2015-07-31,7.99,Batholith Entertainment
2015-07-30,4.99,RosePortal Games
2015-07-30,2.99,FreakZone Games
2015-07-30,9.99,Warfare Studios
2015-07-30,9.99,Pocket Queries
2015-07-31,4.99,Luis Ruiz
2015-07-30,13.99,REEW GAMES
2015-07-31,3.99,"Polyquest Games,ZXDigital Ltd"
2015-07-31,14.99,Gneu LLC
2015-07-31,4.99,Philippe Forgeur
2015-07-31,3.99,Decent Machine
2013-11-10,9.99,Forge Reply
2015-08-03,1.99,khos85
2015-07-31,4.99,Storm in a Teacup
2015-08-03,Free,Stolen Couch Games
2015-08-03,4.99,Tin Man Games
2015-07-31,0.99,Devin Sherry
2015-08-03,4.99,Kumobius
2015-08-03,14.99,Sirlin Games
2015-08-03,19.99,Uppercut Games Pty Ltd
2015-08-03,9.99,Uppercut Games Pty Ltd
2015-08-04,9.99,"wefiends, Inc."
2015-08-04,1.99,"wefiends, Inc."
2015-08-04,4.99,"Jeffrey Nordin,Justin Nordin"
2015-08-04,4.99,Dust Scratch Games
2015-08-04,1.99,Eat Create Sleep
2015-08-04,1.99,Nicholas Mallory
2015-08-04,24.99,Fluffy Kitten Studios
2015-08-04,89.99,Fluffy Kitten Studios
2015-08-04,19.99,Iris Flight Simulation Software
2008-03-07,Free,"Silverlode Interactive,Wasatch Games"
2015-08-04,4.99,Atomic Planet
2015-08-04,2.99,Ubisoft - San Francisco
2015-08-04,2.99,Ubisoft - San Francisco
2015-08-04,7.99,Ubisoft - San Francisco
2015-08-04,2.99,Ubisoft - San Francisco
2015-08-04,1.99,Eat Create Sleep
2015-08-04,29.99,"Idea Factory,Compile Heart"
2015-08-04,4.99,Thinice
2015-08-04,1.99,Fancy Fish Games
2015-08-04,2.99,Fancy Fish Games
2015-08-04,10.99,Zoo Corporation
2015-08-05,19.99,Eleon Game Studios
2015-08-05,2.99,Serious Games Interactive
2015-08-04,5.99,ebi-hime
2015-08-05,4.99,ZackBellGames
2015-08-07,9.99,"AndrewMD5,Codeusa"
2015-09-28,3.99,Dark Day Interactive
2015-08-05,1.99,ZackBellGames
2015-08-10,Free,the whale husband
2015-08-10,4.99,ASC Games
2015-08-10,12.99,Ekuator Games
2015-08-10,3.99,Sledgehammer Games
2015-08-10,4.99,"Angels Blue Digital Entertainment,DigitalEZ"
2015-08-10,6.99,Dead Mage
2015-08-10,0.99,Daniel Mercier
2015-08-11,2.99,Smit Parmar
2015-08-10,14.99,Dead Mage
2015-08-10,1.99,Orange_Juice
2015-08-10,2.99,iosoftware
2015-08-10,4.99,"Chris Christodoulou,Yeti Trunk"
2015-08-10,9.99,Yeti Trunk
2015-08-10,1.99,Adam DeLease
2015-08-11,14.99,Roll7
2015-08-11,2.99,Ubisoft - San Francisco
2015-08-11,2.99,Ubisoft - San Francisco
2015-08-11,2.99,Ubisoft - San Francisco
2015-08-12,4.99,"Signal Studios,Krome Studios"
2015-08-12,9.99,Cranktrain
2015-08-12,4.99,Faris Mohammed
2015-08-12,1.99,Cranktrain
2015-08-15,1.99,rdt.32
2015-08-12,Free,The SKSE Team
2015-08-12,1.99,Erwin Wolf
2015-08-12,9.99,Team Fractal Alligator
2015-08-12,4.99,DanielDavisGames
2015-08-12,Free To Play,Sapphire Dragon Productions
2015-07-07,3.99,"Psyonix, Inc."
2015-07-07,4.99,"Psyonix, Inc."
2015-08-13,6.99,Origin8 Technologies Ltd
2015-08-13,14.99,Bloober Team SA
2015-08-14,0.99,Kerberos Productions Inc.
2015-08-13,4.99,Iced Lizard Games
2015-08-14,2.99,Labyrinthine
2015-08-13,16.99,FSDG Online
2015-08-13,14.99,"SmiteWorks USA, LLC"
2015-08-13,19.99,"SmiteWorks USA, LLC"
2015-08-13,19.99,"SmiteWorks USA, LLC"
2015-08-14,2.99,Silden
2015-08-14,9.99,"Fancy Bytes, Reactor"
2015-08-14,4.99,Erdem Sen
2015-08-13,12.99,Onipunks Studio Inc.
2015-08-14,1.99,Cleverweek
2015-08-14,0.99,Cleverweek
2015-08-14,9.99,Ketos Games
2015-08-18,1.99,Icehole Games
2015-08-21,4.99,Hesketh Studios
2015-08-18,Free,Rogue Snail
2015-08-18,29.99,Square Enix
2015-08-18,19.99,Straight Right
2015-08-18,9.99,Tribute Games Inc.
2015-08-18,39.99,Uber Entertainment
2015-08-18,5.99,Crian Soft
2015-08-18,2.99,Ubisoft - San Francisco
2015-08-18,2.99,Ubisoft - San Francisco
2015-08-18,2.99,Ubisoft - San Francisco
2015-08-18,2.99,Ubisoft - San Francisco
2015-08-18,6.99,Humongous Entertainment
2015-08-18,6.99,Humongous Entertainment
2015-08-18,2.99,Corrosive Studios LLC
2015-08-18,9.99,Ubisoft - San Francisco
2015-02-20,3.99,APPIDEMIC Studios
2015-08-18,2.99,Red Dot Games
2015-08-18,4.99,Bolder Games
2015-08-19,9.99,Fenrir Studios
2015-08-19,8.99,Astronomic Games
2015-08-19,9.99,Critical Bit
2010-10-21,Free To Play,Blue Byte
2015-08-19,9.99,Shorebound Studios
2012-06-06,1.99,Narrow Monolith
2015-08-19,13.99,Frozen District
2015-08-19,0.99,Citeremis Inc.
2015-08-19,6.99,IMPERIAL NORTH MUSIC AGENCY
2015-08-19,19.99,FuturLab
2015-08-20,4.99,"Nine Tales Digital,Bolt Creative"
2015-08-19,Free,Ice Water Games
2015-08-20,59.99,Brendon Pywell
2015-08-21,3.99,Ezzat Studios
2015-08-20,6.99,Cyber Rhino Studios
2015-08-20,19.99,VooFoo Studios
2015-08-18,6.99,Ice Water Games
2015-08-20,11.99,Morgondag
2015-08-20,39.99,Audials AG
2015-08-20,39.99,Audials AG
2015-08-20,34.99,Audials AG
2015-08-20,Free To Play,Crystice Softworks
2015-08-20,14.99,Audials AG
2015-08-20,21.99,Frozenbyte
2014-01-07,3.99,"New Bridge Games,Alawar Entertainment"
2015-08-20,4.99,XMPT Games
2015-08-20,11.99,XMPT Games
2015-08-21,4.99,"Autobotika,Game Nation Inc"
2015-08-21,4.99,Handelabra Games Inc.
2015-08-21,8.99,Arboreal Games
2015-08-21,4.99,"Overcloud9, Phantasm Games"
2014-12-25,2.99,Buko Studios
2014-12-25,0.99,Forte Sounds
2015-08-24,4.99,SFS Studios
2007-10-19,7.99,Burut CT
2009-10-21,6.99,Spline Games
2015-08-24,3.99,5 Lives Studios
2007-05-27,Free,Teeworlds Team
2015-08-24,9.99,Cococucumber
2011-05-29,0.99,deadweight games
2015-08-17,0.99,Wojciech Krupinski
2015-08-25,7.99,Phosphor Games
2015-08-25,14.99,AKGames
2015-08-26,9.99,Z-Software
2015-08-26,19.99,Studio Evil
2015-08-26,Free,Matthew Brown
2004-11-11,4.99,Games Farm
2015-08-26,9.99,Black Forest Games
2015-08-26,3.99,Wesley LaFerriere
2015-08-26,0.99,"ForeverBound,Valiant,RollingFacade"
2015-08-26,4.99,Huebotics
2015-08-26,Free To Play,Icy Donut
2015-08-26,4.99,"Alawar Stargaze,Alawar Entertainment"
2015-11-03,99.99,Blue Mammoth Games
