title,tags,id
Hit,"['Free to Play', 'Multiplayer', 'Funny', 'Action', 'Shooter', 'FPS', 'Comedy', 'Third-Person Shooter', 'First-Person', 'Open World', 'Gore', 'Co-op', 'Controller', 'Survival', 'Casual']",336670
Lex Mortis,"['Action', 'Adventure', 'Indie', 'Horror', 'Open World', 'Walking Simulator']",348450
Steam And Metal,"['Indie', ""Shoot 'Em Up"", 'Steampunk', 'Female Protagonist', 'Bullet Hell', 'Anime']",335010
Dark Forester,"['Early Access', 'RPG', 'Massively Multiplayer', 'Strategy', 'Indie']",349450
Myrpg Master,"['Early Access', 'Design & Illustration', 'Animation & Modeling', 'Software Training', 'Game Development', 'Education', 'Utilities', 'RPGMaker']",329890
Train Simulator: Midland Main Line London-Bedford Route Add-On,"['Simulation', 'Trains', 'Open World', 'Sandbox', 'Realistic', 'Co-op', 'Family Friendly', 'TrackIR', 'Physics', 'Atmospheric']",277760
Spirit Run - Fire Vs. Ice,"['Indie', 'Action']",311490
Damned Nation Reborn,"['Early Access', 'Action', 'Adventure', 'Strategy', 'Indie', 'Zombies', 'Survival', 'Horror', 'Base Building', 'Open World', 'Tower Defense']",345710
The Crew™ Speed Car Pack,"['Racing', 'Action', 'Massively Multiplayer']",315393
Barbarian Brawl,"['Action', 'Indie', 'PvP', 'Multiplayer', 'Third Person', 'Blood']",332730
Far Cry® 4 – Overrun,"['Action', 'Adventure']",324343
Cults And Daggers,"['Strategy', 'Turn-Based Strategy', 'Grand Strategy']",333350
The Legend Of Candlewind: Nights & Candles,"['RPG', 'Indie', 'Tactical', 'CRPG', 'Dungeon Crawler', 'First-Person']",326650
Crashed Lander Demo,"['Indie', 'Physics', 'Arcade']",350230
Hyphen,"['Action', 'Indie', 'Casual', 'Difficult', 'Great Soundtrack', 'Arcade']",346510
Evolution Ii: Fighting For Survival,"['Simulation', 'Strategy', 'Indie', 'Action']",347580
Janky Tanks,"['Early Access', 'Action', 'Indie', 'Racing']",344220
On A Roll 3D,"['Indie', 'Action', 'Adventure', 'Casual', 'Retro', 'Platformer', 'Puzzle-Platformer', 'Colorful', 'Singleplayer', 'Puzzle', 'Arcade', 'Family Friendly', 'Stylized', 'Action-Adventure', 'Funny', 'Atmospheric', 'Great Soundtrack', 'Pinball', 'Fantasy', 'Anime']",341090
Total War: Attila - Viking Forefathers Culture Pack,"['Strategy', 'Historical', 'Rome', 'Turn-Based Strategy']",335020
Morningstar: Descent To Deadrock Demo,"['Adventure', 'Indie']",351020
Morningstar: Descent To Deadrock,"['Adventure', 'Point & Click', 'Sci-fi', 'Indie', 'Space']",339130
Hand Of Fate,"['Card Game', 'RPG', 'Action', 'Rogue-like', 'Singleplayer', 'Indie', 'Fantasy', 'Adventure', 'Choose Your Own Adventure', 'Action RPG', 'Third Person', 'Difficult', 'Rogue-lite', 'Atmospheric', 'Board Game', ""Beat 'em up"", 'Hack and Slash']",266510
Lego Batman 3: Beyond Gotham Dlc: Bizarro,"['Action', 'Adventure']",327177
Stay Dead Evolution Demo,"['Action', 'Indie']",349560
Rocksmith® 2014 – Jane’S Addiction - “Been Caught Stealing”,"['Casual', 'Simulation']",342771
Rocksmith® 2014 – Jane’S Addiction - “Just Because”,"['Casual', 'Simulation']",342773
Rocksmith® 2014 – Jane’S Addiction - “Superhero”,"['Casual', 'Simulation']",342774
Rocksmith® 2014 – Jane’S Addiction - “Mountain Song”,"['Casual', 'Simulation']",342770
Rocksmith® 2014 – Jane’S Addiction - “Jane Says”,"['Casual', 'Simulation']",342772
Rocksmith® 2014 – Jane’S Addiction Song Pack,"['Casual', 'Simulation']",342775
Paparazzi,"['Indie', 'Action', 'Funny', 'Crowdfunded', 'Local Multiplayer']",341360
Hotline Miami 2: Wrong Number Digital Comic,"['Comic Book', 'Indie']",341190
Chainsaw Warrior: Lords Of The Night,"['Strategy', 'Indie', 'Adventure', 'RPG', 'Action', 'Card Game', 'Games Workshop']",307600
Cell Hd: Emergence,"['Indie', 'Action', 'Simulation']",334960
Pixel Puzzles 2: Birds,"['Casual', 'Indie', 'Simulation', 'Strategy', 'Puzzle']",344230
Hot Tin Roof: The Cat That Wore A Fedora,"['Adventure', 'Noir', 'Indie', 'Female Protagonist', 'Platformer', 'Detective', '3D Platformer', 'RPG', 'Action', 'Metroidvania']",253390
Boring Man: Premium!,"['Action', 'Multiplayer']",346170
Boring Man - Online Tactical Stickman Combat,"['Free to Play', 'Action', 'Multiplayer', '2D', 'Shooter', 'Funny', 'Indie', 'Platformer', 'Singleplayer', 'Massively Multiplayer', 'Gore', 'Pixel Graphics', 'Parkour', 'Adventure', 'Zombies', 'Co-op', 'Casual', 'Blood', 'Comedy', 'Open World']",346120
Tormentum - Dark Sorrow Demo,"['Indie', 'Adventure']",347680
Mydream,"['Early Access', 'Free to Play', 'Casual', 'Adventure', 'Action', 'Indie', 'RPG', 'VR', 'Sandbox']",348860
Influent Dlc - Português Do Brasil [Learn Brazilian Portuguese],"['Indie', 'Simulation', 'Strategy']",338371
Hero Of The Kingdom Ii,"['Adventure', 'Casual', 'Indie', 'RPG', 'Point & Click', 'Isometric', 'Pirates', 'Hidden Object', 'Resource Management', 'Singleplayer']",346560
Catacomb Kids,"['Early Access', 'Indie', 'RPG', 'Action', 'Rogue-lite', 'Rogue-like', 'Platformer', 'Pixel Graphics', 'Procedural Generation', '2D', 'Local Co-Op', 'Difficult']",315840
Moorhuhn Invasion (Crazy Chicken Invasion),"['Action', 'Casual']",340130
Fasaria World: Browser Mo,"['Massively Multiplayer', 'Indie', 'Strategy', 'RPG', 'Adventure']",398970
Odysseus: Long Way Home,"['Adventure', 'Casual', 'Hidden Object', 'Point & Click']",348960
Night Shift,"['Adventure', 'Indie', 'Puzzle', 'Retro']",301050
Trash Tv,"['Indie', 'Adventure', 'Platformer', '2D']",343840
There Came An Echo: Original Soundtrack,"['Strategy', 'Indie']",327470
Fuse - Free Brute Character Pack,"['Design & Illustration', 'Animation & Modeling', 'Utilities', 'Video Production']",349130
Raid Mode: Weapon Storage B,"['Action', 'Adventure']",320381
Raid Mode: Parts Storage A,"['Action', 'Adventure']",320383
Raid Mode: Weapon Storage C,"['Action', 'Adventure']",320382
Raid Mode: Weapon Storage A,"['Action', 'Adventure']",320380
Oscura: Lost Light,"['Indie', 'Adventure', 'Platformer', 'Puzzle-Platformer', 'Dark', 'Singleplayer', 'Stylized', 'Atmospheric']",320520
Raid Mode: Parts Storage C,"['Action', 'Adventure']",320385
Costume Pack,"['Action', 'Adventure']",320364
Raid Mode: Parts Storage B,"['Action', 'Adventure']",320384
Raid Mode: Album Storage B,"['Action', 'Adventure']",320387
Raid Mode: Album Storage A,"['Action', 'Adventure']",320386
Natalia'S Lottie Suit Costume,"['Action', 'Adventure']",320362
Barry'S Commandant Costume,"['Action', 'Adventure']",320363
Claire'S Rodeo Costume,"['Action', 'Adventure']",320360
Raid Mode: Album Storage C,"['Action', 'Adventure']",320388
Raid Mode Character: Albert Wesker,"['Action', 'Adventure']",320371
Raid Mode Character: Hunk,"['Action', 'Adventure']",320370
Moira'S Urban Ninja Costume,"['Action', 'Adventure']",320361
Resident Evil Revelations 2 / Biohazard Revelations 2,"['Zombies', 'Horror', 'Survival Horror', 'Action', 'Adventure', 'Survival', 'Multiplayer', 'Third-Person Shooter', 'Female Protagonist', 'Episodic', 'Singleplayer', 'Third Person', 'Atmospheric', 'Co-op', 'Gore', 'Local Co-Op', 'Shooter', 'Online Co-Op', 'Story Rich', 'Action RPG']",287290
Raid Mode: Throwback Map Pack,"['Action', 'Adventure']",320372
Towncraft,"['Indie', 'Simulation', 'Strategy', 'City Builder']",296280
Starlaxis Supernova Edition Demo,"['Strategy', 'Action', 'Indie', 'Casual']",353020
Superbike Tt,"['Early Access', 'Racing', 'Sports']",340410
Airships: Conquer The Skies,"['Early Access', 'Strategy', 'Building', 'Steampunk', 'Indie', 'Action', 'Pixel Graphics', 'Sandbox', 'Simulation', 'RTS', 'Real Time Tactics', '2D', 'Singleplayer', 'Multiplayer']",342560
Over 9000 Zombies!,"['Action', 'Zombies', 'Indie', 'Multiplayer', 'Top-Down', 'Pixel Graphics', 'Co-op', 'Local Co-Op', '2D', 'Memes', 'Survival', 'Retro', 'Arcade', 'Local Multiplayer', 'Bullet Hell']",273500
The Great Fusion,"['Adventure', 'Indie', 'Point & Click', 'Comedy']",341690
Isbarah,"['Action', 'Indie', 'Bullet Hell', 'Platformer', ""Shoot 'Em Up"", 'Female Protagonist']",333510
Oddworld: New 'N' Tasty,"['Adventure', 'Platformer', 'Puzzle', 'Remake', 'Classic', 'Action', 'Singleplayer', 'Indie', '2D', 'Funny', 'Cult Classic', 'Atmospheric', 'Side Scroller', 'Stealth', 'Comedy', '2.5D', 'Sci-fi', 'Puzzle-Platformer', 'Difficult']",314660
A Good Snowman Is Hard To Build,"['Indie', 'Puzzle', 'Casual', 'Sokoban', 'Cute', 'Singleplayer', 'Strategy', 'Difficult', 'Minimalist', 'Abstract']",316610
Homeworld Remastered Collection,"['Space', 'Strategy', 'RTS', 'Sci-fi', 'Classic', 'Great Soundtrack', 'Story Rich', 'Remake', 'Atmospheric', 'Multiplayer', 'Simulation', 'Tactical', 'Singleplayer', 'Moddable', 'Action', '4X', 'Adventure', 'Female Protagonist', 'Futuristic', 'Survival']",244160
Tabletop Cricket,"['Sports', 'Indie', 'Casual']",349530
Expansion - Europa Universalis Iv: El Dorado,"['Strategy', 'Simulation', 'Grand Strategy']",338160
"Europa Universalis Iv: Guns, Drums And Steel Volume 2 Music Pack","['Strategy', 'Simulation']",338162
Night Mysteries: The Amphora Prisoner,"['Casual', 'Adventure', 'Hidden Object']",348870
Time Mysteries: Inheritance - Remastered,"['Casual', 'Hidden Object', 'Adventure', 'Female Protagonist', 'Mystery', 'Puzzle', 'Point & Click', 'Singleplayer', 'Story Rich', 'Family Friendly', 'Atmospheric', '2D', 'Great Soundtrack', 'Indie', 'Fantasy', 'Horror']",350010
Nexus: One Core,"['Action', 'Arcade', 'Local Co-Op', 'Score Attack', ""Shoot 'Em Up"", 'Sci-fi', 'Indie', 'Music']",341080
Moai: Build Your Dream,"['Casual', 'Strategy', 'Simulation', 'Adventure', 'Indie', 'Relaxing', 'Atmospheric', 'Cute']",338980
Never Alone: Original Soundtrack,"['Action', 'Adventure', 'Indie']",351740
Payday 2: The Butcher'S Ak/Car Mod Pack,"['Action', 'RPG', 'FPS']",351890
Agarest 2 - Bundle #1,"['Strategy', 'Adventure', 'RPG']",343420
Dragon Ball Xenoverse,"['Anime', 'Fighting', 'Action', 'Multiplayer', 'Character Customization', 'Co-op', 'Adventure', 'Singleplayer', 'Online Co-Op', 'RPG', 'Third Person', 'Fantasy', 'Dragons', ""Beat 'em up"", 'Controller', 'Open World', 'Action RPG', 'Funny', 'Fast-Paced', 'Local Co-Op']",323470
Dynasty Warriors® 8 Empires,"['Action', 'Hack and Slash', 'Character Customization', 'Strategy', 'RPG', 'Historical', 'Third Person', 'Great Soundtrack', ""Beat 'em up"", 'Anime', 'Singleplayer', 'Local Co-Op']",322520
Rocksmith® 2014 – The Cars - “Good Times Roll”,"['Casual', 'Simulation']",342782
Rocksmith® 2014 – The Cars - “Just What I Needed”,"['Casual', 'Simulation']",342780
Rocksmith® 2014 – The Cars - “You’Re All I’Ve Got Tonight”,"['Casual', 'Simulation']",342783
Rocksmith® 2014 – The Cars - “Let’S Go”,"['Casual', 'Simulation']",342781
Rocksmith® 2014 – The Cars - “Bye Bye Love”,"['Casual', 'Simulation']",342784
Rocksmith® 2014 – The Cars Song Pack,"['Casual', 'Simulation']",342785
Shiftlings,"['Action', 'Adventure', 'Co-op', 'Puzzle-Platformer', 'Puzzle', 'Platformer', 'Comedy']",310810
Call Of Duty®: Advanced Warfare - Havoc,"['Action', 'Zombies', 'FPS', 'Multiplayer', 'Shooter', 'Co-op']",318791
White Night,"['Adventure', 'Horror', 'Noir', 'Singleplayer', 'Puzzle', 'Survival Horror', 'Indie', 'Survival']",301560
Tallowmere,"['Action', 'Indie', 'Violent', 'Gore', 'Pixel Graphics', 'Rogue-lite', '4 Player Local', 'Platformer', 'Perma Death', 'Local Co-Op', 'Procedural Generation', 'Replay Value', 'Rogue-like', 'Singleplayer', '2D', 'Loot', 'Dungeon Crawler', 'Score Attack', 'Controller', 'Hack and Slash']",340520
Damnation City Of Death,"['Early Access', 'Indie', 'Survival', 'Open World', 'Crafting', 'Multiplayer', 'Co-op', 'Online Co-Op']",346800
Mighty Dungeons,"['RPG', 'Indie', 'Casual', 'Adventure']",349550
His (Heroes In The Sky),"['Free to Play', 'Action', 'Multiplayer', 'Flight', 'Strategy', 'Casual', 'Simulation', 'RPG', 'World War II', 'Massively Multiplayer', 'Arcade', 'Singleplayer']",342570
His - Blueprint Pack,"['Strategy', 'Action', 'Casual', 'Simulation', 'RPG']",353930
His - Rare Flight Pack,"['Strategy', 'Action', 'RPG', 'Casual', 'Simulation', 'Free to Play']",353740
His - Extend  Pack,"['Strategy', 'Action', 'RPG', 'Casual', 'Simulation', 'Free to Play']",353741
Rer2 Episode Two: Contemplation,"['Adventure', 'Action', 'Survival Horror', 'Horror']",319810
Marble Age,"['Strategy', 'Simulation', 'Indie', 'Historical', 'City Builder', 'Turn-Based Strategy', 'Singleplayer', 'Building', '2D', 'Difficult', 'Education', 'Casual']",346810
His - Battle Pack,"['Strategy', 'Action', 'RPG', 'Casual', 'Simulation', 'Free to Play']",353742
Talisman: Digital Edition - Season Pass,"['Strategy', 'RPG', 'Indie']",258817
Talisman - Character Pack #9 - Shape Shifter,"['Strategy', 'RPG', 'Indie']",267778
Pixel: Ru²,"['Early Access', 'Strategy', 'Action', 'Indie', 'Puzzle', 'Great Soundtrack', '2D', 'Silent Protagonist', 'Competitive', 'Shooter', 'Platformer', 'Puzzle-Platformer', 'Education', 'Difficult', 'Pixel Graphics']",351170
Pixel: Ru² Demo,"['Strategy', 'Action', 'Indie']",351270
Armed Seven,"['Action', 'Indie', ""Shoot 'Em Up"", 'Mechs', '2D']",349690
The I Of The Dragon,"['RPG', 'Dragons', 'Singleplayer']",279720
Payday 2: The Overkill Pack,"['Action', 'Heist', 'FPS', 'RPG', 'Co-op', 'Stealth', 'Multiplayer', 'Shooter', 'First-Person']",348090
This War Of Mine - War Child Charity Dlc,"['Indie', 'Simulation', 'Adventure', 'Survival']",348040
Shelter 2,"['Survival', 'Open World', 'Adventure', 'Simulation', 'Cute', 'Atmospheric', 'Indie', 'Singleplayer', 'Great Soundtrack', 'Female Protagonist', 'Casual', 'Realistic', 'Exploration', 'Story Rich', 'Relaxing', 'Family Friendly', 'Action', 'Third Person', 'Walking Simulator']",275100
Frankenstein: Master Of Death,"['Hidden Object', 'Casual', 'Adventure', 'Indie', 'Puzzle', 'Point & Click', 'Horror']",347430
The Fool,"['Adventure', 'Casual', 'Hidden Object']",334490
Pneuma: Breath Of Life - Soundtrack,"['Adventure', 'Indie']",349050
After Reset Rpg Demo,"['RPG', 'Adventure', 'Indie']",355320
Night Mysteries: The Amphora Prisoner - Official Soundtrack,"['Adventure', 'Casual']",355300
Assassin’S Creed® Rogue - Time Saver: Activities Pack,"['Action', 'Adventure']",339031
Assetto Corsa - Dream Pack 1,"['Simulation', 'Racing', 'Sports', 'Indie']",347990
The Albino Hunter,"['RPG', 'Indie', 'Adventure', 'RPGMaker', 'JRPG', 'Casual', 'Point & Click']",355520
Assassin’S Creed® Rogue - Time Saver: Resource Pack,"['Action', 'Adventure']",339033
His - [P-38J] Lightning R.Bong Pack,"['Action', 'Casual', 'Strategy']",352680
Starship Traveller,"['Indie', 'Adventure', 'RPG', 'Choose Your Own Adventure', 'Space', 'Sci-fi']",348180
Drizzlepath,"['Casual', 'Indie', 'Adventure', 'Walking Simulator', 'Atmospheric', 'Exploration', 'Relaxing', 'Singleplayer', 'First-Person', 'Great Soundtrack', 'Horror']",355760
Tdp4:Team Battle,"['Free to Play', 'Action', '2D', 'Adventure', 'Shooter', 'Massively Multiplayer', 'Multiplayer']",340540
Train Simulator: Mrce Br 185.5 Loco Add-On,"['Simulation', 'Realistic', 'Trains', 'Open World', 'Sandbox', 'Physics', 'Atmospheric', 'Family Friendly', 'TrackIR']",277758
Automation - The Car Company Tycoon Game,"['Early Access', 'Simulation', 'Management', 'Building', 'Strategy', 'Sandbox']",293760
Sid Meier'S Starships,"['Strategy', 'Space', 'Sci-fi', 'Turn-Based Strategy', 'Singleplayer', 'Tactical', 'Casual', '4X', 'Turn-Based']",282210
Spirit Of War,"['Strategy', 'World War I', 'Turn-Based Strategy']",352190
Agarest 2 - Bundle #3,"['Strategy', 'Adventure', 'RPG']",343940
Bermuda,"['Indie', 'Adventure', 'Visual Novel', 'Anime', 'Puzzle-Platformer', 'Sci-fi']",337630
Oceanhorn: Monster Of Uncharted Seas,"['Adventure', 'RPG', 'Action', 'Indie', 'Puzzle', 'Fantasy', 'Singleplayer', 'Action-Adventure', 'Open World', 'Great Soundtrack']",339200
Bermuda Demo,"['Adventure', 'Indie']",337640
Battletank Loba,"['Action', 'Indie', 'Casual']",337730
Starcrawlers Soundtrack,"['Adventure', 'RPG', 'Indie']",352021
Woolfe - The Red Hood Diaries,"['Action', 'Female Protagonist', 'Indie', 'Platformer', 'Adventure', '3D Platformer', 'Side Scroller', 'Singleplayer', 'Short', 'Steampunk']",281940
Enemy,"['Strategy', 'RPG', 'Indie', 'Rogue-like', 'Turn-Based Tactics', 'Turn-Based', 'Voxel']",339570
Rocksmith® 2014 – Stiff Little Fingers - “Alternative Ulster”,"['Casual', 'Simulation']",342791
Rocksmith® 2014 – The Cranberries - “Zombie”,"['Casual', 'Simulation']",342790
Rocksmith® 2014 – Dropkick Murphys - “I’M Shipping Up To Boston”,"['Casual', 'Simulation']",342792
Spellbind,"['Adventure', 'Indie', 'RPG']",353600
Rocksmith® 2014 – Villagers - “Becoming A Jackal”,"['Casual', 'Simulation']",342794
Eron,"['Indie', 'Platformer', 'Pixel Graphics']",356880
Rocksmith® 2014 – Flogging Molly - “Drunken Lullabies”,"['Casual', 'Simulation']",342793
Three Fourths Home: Extended Edition - Art Book & Soundtrack,"['Adventure', 'Indie']",357240
Dead Rising 2 - Psychopath Skills Pack,"['Action', 'Adventure']",353051
Glorkian Warrior: The Trials Of Glork,"['Indie', 'Platformer', ""Shoot 'Em Up"", 'Retro', 'Action', 'Great Soundtrack']",341120
Modular Combat,"['Free to Play', 'Multiplayer', 'Action', 'Mod', 'FPS', 'Shooter', 'Zombies', 'RPG', 'First-Person', 'Open World', 'Co-op', 'Online Co-Op', 'PvP', 'Sandbox', 'Singleplayer', 'Survival', 'Comedy', 'MMORPG', 'Futuristic', 'Funny']",349480
Trapped Dead: Lockdown,"['RPG', 'Action', 'Indie', 'Zombies']",305500
Incognito,"['Action', 'Adventure', 'Indie', 'RTS', 'Space', 'FPS', 'Sci-fi']",348530
Factions: Origins Of Malu,"['Early Access', 'Action', 'Adventure', 'Indie', 'Strategy', 'Casual', 'Massively Multiplayer', 'MMORPG', 'Sandbox', 'Competitive']",339530
Official Guide - Millennium,"['Adventure', 'RPG', 'Indie']",306100
World Of Subways 4 – New York Line 7,"['Simulation', 'Trains', 'Singleplayer']",343070
Euro Truck Simulator 2 - Russian Paint Jobs Pack,"['Simulation', 'Indie']",347213
12 Labours Of Hercules,"['Casual', 'Strategy', 'Singleplayer', 'Resource Management', 'Mythology', '2D', 'Indie', 'Management', 'Puzzle']",342580
Time Tracer'S Dlc Package,"['Free to Play', 'Adventure', 'RPG', 'Massively Multiplayer', 'Casual', 'Action']",357660
Walkover,"['Free to Play', 'Action', 'Indie', 'Multiplayer', 'Aliens', 'Survival']",348700
Exowar,"['Indie', 'Action', 'Casual', 'Top-Down Shooter']",358610
Dungeon Highway,"['Indie', 'Action', 'Fantasy', 'Third Person', 'Pixel Graphics', 'Gore', 'Blood', 'Procedural Generation']",353340
Axis Game Factory'S Agfpro - Voxel Sculpt Dlc,"['Animation & Modeling', 'Education', 'Software Training', 'Design & Illustration', 'Utilities']",352111
Blade Kitten: Soundtrack + Remixes,"['Action', 'Adventure']",357171
3D Bridges,"['Simulation', 'Building', 'Physics', 'Indie', 'Sandbox']",358700
Blade Kitten: Comic Pack - Dirty Angels,"['Action', 'Adventure']",357170
Hospital Manager,"['Simulation', 'Management']",348290
Etherium,"['Sci-fi', 'Strategy', 'RTS', 'Multiplayer', 'Space', '4X', 'Singleplayer', 'Action']",245370
The Corporate Machine,"['Simulation', 'Strategy', 'Management', 'Economy', 'RTS', 'Trading', 'Singleplayer', 'Competitive', 'Multiplayer', 'Indie']",351080
Aquadelic Gt,"['Racing', 'Simulation']",321450
Red Lake,"['Indie', 'Action', 'Adventure', 'Horror', 'Shooter']",357290
Band Of Drones,"['Indie', 'Strategy', 'Turn-Based Tactics']",356710
Influent Dlc - Suomi [Learn Finnish],"['Strategy', 'Simulation', 'Indie']",338372
Flamberge,"['Early Access', 'RPG', 'Strategy', 'Adventure', 'Turn-Based Tactics', 'Tactical RPG', 'Indie', 'Tactical', 'Pixel Graphics', 'Party-Based RPG', 'Turn-Based Combat', 'Great Soundtrack', 'Turn-Based', 'Fantasy', 'Strategy RPG', 'Turn-Based Strategy']",355420
His - [Avatar] Xf5U Pack,"['Strategy', 'Action', 'RPG', 'Casual', 'Simulation', 'Free to Play']",356123
Tdp5 Arena 3D,"['Free to Play', 'Action', 'Massively Multiplayer', 'Shooter', 'Open World', 'Multiplayer', 'First-Person', 'Co-op', 'Survival']",355070
1931: Scheherazade At The Library Of Pergamum,"['Simulation', 'RPG', 'Indie', 'Visual Novel', 'Casual', 'Female Protagonist', 'Otome', 'Singleplayer', 'Dating Sim', 'Anime', 'Romance']",334850
